,Precision,Recall,F1,Gmean,AUC
Non,0.9869045297216137,0.9907907209222565,0.9887938098405188,0.8906206890256341,0.9789173368185513
Design,0.7063105938943455,0.7367087675052193,0.7211395273626459,0.851798782451697,0.9724842435021017
Requirement,0.618420645775891,0.37903210522898984,0.4699526497207976,0.6145751116760361,0.9740213818196005
