,0,1,2
0,2.568343170567818,0.00050654148469229,0.9199999999999999
1,3.551206287718531,0.00028511808363161265,0.96
2,-0.5514555577704178,0.25683925795785656,-0.3
3,-0.07125984015692477,1.0,0.0
4,-0.3176899819319923,0.7623688184698398,0.08
